sale_id,date,customer_id,name,city,product_name,category,quantity,total_amount,payment_method
SALE-014448,2026-04-07 12:38:10,CUS-006833,Nazaret Pallarès Aguiló,Arequipa,Tecnología Item 642,Tecnología,3,14965.2,Efectivo
SALE-014449,2026-02-12 18:05:41,CUS-005027,Nydia Blazquez,Arequipa,Electrohogar Item 941,Electrohogar,2,5155.5,App Fpay
SALE-014450,2026-04-10 13:20:37,CUS-000667,Carla Soto Benavente,Arequipa,Electrohogar Item 583,Electrohogar,1,3567.13,Efectivo
SALE-014451,2026-02-24 00:21:16,CUS-007454,Teófilo Carmona Godoy,Cusco,Electrohogar Item 92,Electrohogar,1,4014.48,Débito
SALE-014452,2026-04-07 08:31:31,CUS-009657,Ema Benet Roman,Lima,Calzado Item 122,Calzado,1,536.78,Débito
SALE-014453,2026-02-01 02:44:29,CUS-003769,Aureliano Vall Cuenca,Piura,Tecnología Item 621,Tecnología,1,5891.73,Tarjeta CMR
SALE-014454,2026-01-10 04:23:47,CUS-008478,Fausto Gallego Losa,Arequipa,Hogar Item 323,Hogar,2,68.74,Débito
SALE-014455,2026-01-24 17:16:41,CUS-001582,Tere Sainz Gonzalez,Trujillo,Electrohogar Item 693,Electrohogar,1,3804.56,Débito
SALE-014456,2026-04-27 22:41:09,CUS-001741,Alonso Viña Pou,Arequipa,Calzado Item 241,Calzado,2,1057.46,Débito
SALE-014457,2026-04-26 17:14:15,CUS-005160,Felisa Velázquez Salas,Lima,Calzado Item 960,Calzado,1,345.47,App Fpay
SALE-014458,2026-03-08 21:07:49,CUS-004933,José Catalá Montenegro,Piura,Moda Item 682,Moda,1,98.89,Tarjeta CMR
SALE-014459,2026-04-11 22:53:13,CUS-001395,Joan Luna Tapia,Trujillo,Electrohogar Item 979,Electrohogar,1,2459.18,Efectivo
SALE-014460,2026-01-15 12:11:45,CUS-008080,Marcial Patiño Salazar,Trujillo,Moda Item 160,Moda,1,73.29,App Fpay
SALE-014461,2026-03-01 10:00:32,CUS-003536,Santos de Ribes,Piura,Electrohogar Item 533,Electrohogar,3,9013.23,Efectivo
SALE-014462,2026-03-25 01:52:17,CUS-006476,Eugenio Pardo Verdejo,Cusco,Electrohogar Item 52,Electrohogar,1,2940.53,Efectivo
SALE-014463,2026-05-08 11:55:04,CUS-006529,Paulina Diego Toledo,Piura,Moda Item 360,Moda,2,105.72,Efectivo
SALE-014464,2026-01-12 17:29:18,CUS-004118,Mariano Tomé,Lima,Moda Item 574,Moda,1,163.47,Tarjeta CMR
SALE-014465,2026-02-13 07:27:57,CUS-004672,Vera Sofía Fuster Ferrera,Lima,Calzado Item 458,Calzado,1,464.0,Efectivo
SALE-014466,2026-03-26 22:03:37,CUS-009329,Benito Rius,Arequipa,Moda Item 584,Moda,1,287.08,Débito
SALE-014467,2026-04-14 13:26:20,CUS-006913,Cruz Molina Santos,Arequipa,Hogar Item 573,Hogar,1,527.54,Tarjeta CMR
SALE-014468,2026-03-08 20:11:03,CUS-002002,Gertrudis Guardiola Fiol,Cusco,Calzado Item 351,Calzado,1,506.51,App Fpay
SALE-014469,2026-02-22 18:41:55,CUS-006607,Flavio Cortina Marqués,Arequipa,Moda Item 109,Moda,2,324.12,App Fpay
SALE-014470,2026-04-01 19:54:44,CUS-001698,Ángel de Morán,Arequipa,Hogar Item 972,Hogar,2,143.64,Débito
SALE-014471,2026-04-05 03:21:26,CUS-001967,Ricardo Alcaraz,Lima,Calzado Item 341,Calzado,1,517.27,Débito
SALE-014472,2026-04-22 16:38:42,CUS-000355,Andrés Santana Revilla,Piura,Tecnología Item 823,Tecnología,1,5334.85,App Fpay
SALE-014473,2026-01-29 21:44:04,CUS-002326,Victoria Celia Boada Hervás,Trujillo,Electrohogar Item 788,Electrohogar,2,8240.14,App Fpay
SALE-014474,2026-04-03 06:05:57,CUS-007033,Apolonia Ricarda Almansa Escobar,Piura,Electrohogar Item 533,Electrohogar,1,3004.41,Tarjeta CMR
SALE-014475,2026-02-25 12:06:59,CUS-008788,Guiomar Quintero Pellicer,Trujillo,Moda Item 522,Moda,1,153.91,App Fpay
SALE-014476,2026-04-26 16:43:53,CUS-005016,Rafa Lerma Escribano,Cusco,Moda Item 88,Moda,1,195.71,App Fpay
SALE-014477,2026-03-09 03:43:57,CUS-005942,Pascual Saldaña Guzmán,Arequipa,Electrohogar Item 796,Electrohogar,2,1563.04,Efectivo
SALE-014478,2026-03-21 03:41:31,CUS-008318,Lucio del Pelayo,Lima,Electrohogar Item 9,Electrohogar,1,2298.62,Tarjeta CMR
SALE-014479,2026-04-06 18:06:11,CUS-008048,Jose Angel Rebollo Luna,Cusco,Electrohogar Item 963,Electrohogar,1,4408.26,Efectivo
SALE-014480,2026-05-01 17:48:10,CUS-007955,Adelina Mena Gámez,Lima,Electrohogar Item 565,Electrohogar,1,2339.92,App Fpay
SALE-014481,2026-02-10 15:20:05,CUS-009283,Camila Tormo,Trujillo,Hogar Item 758,Hogar,1,998.02,Efectivo
SALE-014482,2026-02-02 06:18:12,CUS-004044,Eva Canet Anaya,Cusco,Tecnología Item 643,Tecnología,1,4493.11,Débito
SALE-014483,2026-02-14 10:01:01,CUS-003886,Leocadio Escribano Corbacho,Cusco,Calzado Item 63,Calzado,1,500.16,App Fpay
SALE-014484,2026-04-19 03:14:17,CUS-005313,Jose Antonio Silva,Piura,Moda Item 817,Moda,1,114.23,Tarjeta CMR
SALE-014485,2026-02-15 19:23:30,CUS-003078,Carlos del Carbajo,Arequipa,Calzado Item 265,Calzado,1,167.51,Efectivo
SALE-014486,2026-01-10 21:07:39,CUS-009895,Mario Dalmau,Lima,Electrohogar Item 97,Electrohogar,1,2983.14,Débito
SALE-014487,2026-03-25 21:57:35,CUS-006456,Octavia Zaragoza Solano,Trujillo,Calzado Item 860,Calzado,4,1432.0,Efectivo
SALE-014488,2026-04-16 00:57:32,CUS-002209,Ricardo Duarte,Cusco,Moda Item 919,Moda,1,251.47,Tarjeta CMR
SALE-014489,2026-01-25 04:51:18,CUS-006081,Pastor Colom Ros,Arequipa,Tecnología Item 376,Tecnología,1,5058.18,Efectivo
SALE-014490,2026-04-05 17:01:31,CUS-004317,Ariel Agustí Palma,Trujillo,Calzado Item 458,Calzado,1,464.0,App Fpay
SALE-014491,2026-05-07 21:06:11,CUS-005046,Yolanda Llorens Guillen,Piura,Tecnología Item 806,Tecnología,1,6642.77,App Fpay
SALE-014492,2026-03-11 03:14:42,CUS-000360,Felipe Cuervo,Lima,Electrohogar Item 962,Electrohogar,1,1540.12,Débito
SALE-014493,2026-04-28 21:13:24,CUS-008943,Lola Aroa Pera Pombo,Cusco,Moda Item 246,Moda,2,482.08,Tarjeta CMR
SALE-014494,2026-01-14 06:37:29,CUS-006718,Nicolás Carrasco Piñol,Trujillo,Calzado Item 885,Calzado,1,385.14,Tarjeta CMR
SALE-014495,2026-01-17 20:52:14,CUS-006017,Juan Antonio Vazquez Cervera,Piura,Moda Item 524,Moda,1,174.82,App Fpay
SALE-014496,2026-02-04 03:10:29,CUS-007554,Calixta Marín Gutiérrez,Arequipa,Electrohogar Item 988,Electrohogar,1,2599.47,App Fpay
SALE-014497,2026-04-08 09:18:19,CUS-002638,Emperatriz Ballester,Lima,Moda Item 989,Moda,1,202.17,App Fpay
SALE-014498,2026-01-12 09:10:45,CUS-002681,Macario Domingo Salvà Font,Trujillo,Tecnología Item 278,Tecnología,1,5865.11,Tarjeta CMR
SALE-014499,2026-05-01 23:50:03,CUS-008993,Marcela Echeverría-Palau,Cusco,Calzado Item 658,Calzado,1,300.48,Efectivo
SALE-014500,2026-03-10 18:49:19,CUS-004030,Palmira Peláez Santos,Arequipa,Electrohogar Item 599,Electrohogar,1,4085.62,Efectivo
SALE-014501,2026-01-01 14:21:28,CUS-003277,Pili Expósito Agustín,Piura,Moda Item 690,Moda,1,66.23,App Fpay
SALE-014502,2026-03-18 02:57:06,CUS-006885,Victoriano Cámara Gil,Arequipa,Moda Item 664,Moda,1,157.89,Débito
SALE-014503,2026-03-11 13:54:55,CUS-003660,Narcisa Barberá Peralta,Piura,Hogar Item 638,Hogar,1,976.99,Efectivo
SALE-014504,2026-05-03 01:46:18,CUS-006244,Lorena de Infante,Cusco,Moda Item 731,Moda,1,204.34,Débito
SALE-014505,2026-03-31 01:21:23,CUS-002631,Berta Olga Priego Olmo,Cusco,Moda Item 731,Moda,4,694.76,Efectivo
SALE-014506,2026-04-25 07:19:36,CUS-004047,Eligia de Villaverde,Piura,Tecnología Item 177,Tecnología,1,1314.78,App Fpay
SALE-014507,2026-01-02 04:13:21,CUS-000513,Tadeo Guillermo Vizcaíno Morcillo,Piura,Moda Item 409,Moda,1,297.49,App Fpay
SALE-014508,2026-04-15 07:14:19,CUS-006969,Ámbar Alcalde Serra,Piura,Moda Item 120,Moda,1,153.88,Tarjeta CMR
SALE-014509,2026-01-04 21:47:15,CUS-008641,Coral Casado Mayo,Lima,Tecnología Item 104,Tecnología,1,4592.42,Efectivo
SALE-014510,2026-03-23 12:42:01,CUS-000292,Mercedes Valdés Barranco,Cusco,Hogar Item 228,Hogar,1,677.6,Débito
SALE-014511,2026-04-12 10:37:18,CUS-008680,Macarena Jaén,Trujillo,Calzado Item 268,Calzado,1,471.27,Débito
SALE-014512,2026-02-28 06:39:12,CUS-005769,Merche Puga Acevedo,Lima,Tecnología Item 733,Tecnología,1,4093.99,App Fpay
SALE-014513,2026-04-28 06:47:04,CUS-003253,Corona Chacón Morera,Trujillo,Calzado Item 280,Calzado,1,190.61,Débito
SALE-014514,2026-02-08 08:27:19,CUS-002716,Primitiva Ballester Llano,Cusco,Calzado Item 557,Calzado,1,369.22,Tarjeta CMR
SALE-014515,2026-01-12 12:30:03,CUS-000965,Viviana Bermúdez Pomares,Cusco,Hogar Item 154,Hogar,2,769.9,Efectivo
SALE-014516,2026-04-12 22:00:23,CUS-007375,Edu Huertas,Arequipa,Electrohogar Item 548,Electrohogar,1,1471.81,Tarjeta CMR
SALE-014517,2026-01-18 06:42:36,CUS-000767,Jacinto Carbonell-Mercader,Lima,Tecnología Item 666,Tecnología,2,7794.26,App Fpay
SALE-014518,2026-04-10 11:12:03,CUS-001197,Elvira Arias Perera,Cusco,Calzado Item 538,Calzado,1,438.78,Débito
SALE-014519,2026-02-24 21:50:38,CUS-003891,Moisés Ferrández Abril,Lima,Moda Item 580,Moda,4,1092.18,Efectivo
SALE-014520,2026-04-06 09:57:26,CUS-000758,Hugo Salom,Cusco,Hogar Item 368,Hogar,2,707.62,Débito
SALE-014521,2026-02-04 17:06:37,CUS-006982,Alicia Fernandez Parra,Lima,Hogar Item 640,Hogar,1,954.3,Débito
SALE-014522,2026-01-11 12:04:25,CUS-008157,Alfredo Antón Girón,Arequipa,Calzado Item 674,Calzado,1,582.39,Tarjeta CMR
SALE-014523,2026-02-04 20:42:58,CUS-000637,Alfonso Folch-Chamorro,Arequipa,Calzado Item 295,Calzado,1,459.94,Tarjeta CMR
SALE-014524,2026-03-02 09:35:15,CUS-009630,Duilio Roda Pedrosa,Piura,Electrohogar Item 384,Electrohogar,4,9105.28,App Fpay
SALE-014525,2026-01-20 11:56:01,CUS-008253,Isabel Catalán Goicoechea,Lima,Calzado Item 743,Calzado,4,355.12,Efectivo
SALE-014526,2026-01-20 10:29:36,CUS-006777,Pepe Mascaró Lasa,Piura,Calzado Item 879,Calzado,1,143.51,App Fpay
SALE-014527,2026-05-03 23:12:41,CUS-001640,Fabiola Palacios,Trujillo,Electrohogar Item 755,Electrohogar,3,9885.3,Tarjeta CMR
SALE-014528,2026-01-09 11:26:28,CUS-002135,Jordán Tejada Fuentes,Arequipa,Tecnología Item 990,Tecnología,2,7462.56,Tarjeta CMR
SALE-014529,2026-03-04 18:56:52,CUS-009165,Palmira Cazorla Cerdán,Lima,Calzado Item 515,Calzado,1,210.72,App Fpay
SALE-014530,2026-02-05 10:34:44,CUS-000079,María Dolores Arellano Quintero,Trujillo,Tecnología Item 94,Tecnología,1,6736.15,Efectivo
SALE-014531,2026-03-05 14:48:33,CUS-004384,Nydia Gelabert,Cusco,Hogar Item 340,Hogar,1,684.6,Débito
SALE-014532,2026-01-30 02:41:53,CUS-007207,Martina Medina Huguet,Arequipa,Calzado Item 85,Calzado,1,238.55,Débito
SALE-014533,2026-04-11 02:05:17,CUS-002071,Fidela Riera Carrión,Piura,Calzado Item 363,Calzado,1,532.7,Débito
SALE-014534,2026-04-16 22:45:45,CUS-004485,Blas Valero Izaguirre Acuña,Arequipa,Hogar Item 849,Hogar,1,86.69,Tarjeta CMR
SALE-014535,2026-02-27 05:20:41,CUS-005256,Nando Paniagua Galan,Trujillo,Moda Item 628,Moda,1,129.8,App Fpay
SALE-014536,2026-03-01 13:19:35,CUS-006083,Clemente Bas,Trujillo,Moda Item 205,Moda,1,123.2,Tarjeta CMR
SALE-014537,2026-02-06 22:49:46,CUS-007964,Modesta Posada Mariño,Cusco,Hogar Item 193,Hogar,1,578.4,Tarjeta CMR
SALE-014538,2026-02-24 12:00:41,CUS-004185,Pepe Arribas Nogués,Lima,Electrohogar Item 586,Electrohogar,1,2972.52,Débito
SALE-014539,2026-04-29 07:20:52,CUS-001082,Amílcar Campoy Jurado,Arequipa,Hogar Item 135,Hogar,1,41.37,Tarjeta CMR
SALE-014540,2026-04-12 08:07:42,CUS-005811,Sabas Rivera Grande,Cusco,Tecnología Item 99,Tecnología,1,4074.88,Efectivo
SALE-014541,2026-02-27 07:11:31,CUS-005506,Matilde Azorin-Arnau,Trujillo,Calzado Item 658,Calzado,1,353.51,Tarjeta CMR
SALE-014542,2026-04-21 22:18:19,CUS-001779,Dani Recio-Gil,Lima,Tecnología Item 748,Tecnología,1,1768.31,App Fpay
SALE-014543,2026-02-02 08:55:10,CUS-004570,Manu Dueñas Mas,Piura,Hogar Item 223,Hogar,1,926.19,App Fpay
SALE-014544,2026-04-14 18:53:12,CUS-002405,Lupe Osuna Guerra,Piura,Tecnología Item 803,Tecnología,1,4547.87,App Fpay
SALE-014545,2026-02-08 22:44:55,CUS-007259,Néstor Losa Casanovas,Trujillo,Moda Item 835,Moda,1,100.18,App Fpay
SALE-014546,2026-02-25 02:13:29,CUS-008719,Begoña de Ramón,Cusco,Hogar Item 782,Hogar,1,1141.52,Débito
SALE-014547,2026-03-14 18:58:00,CUS-007766,Luisa Trillo Porta,Piura,Hogar Item 838,Hogar,1,630.26,Efectivo
SALE-014548,2026-03-13 15:19:58,CUS-003555,Leocadio Calderon Paredes,Cusco,Hogar Item 390,Hogar,2,1002.74,Efectivo
SALE-014549,2026-03-26 06:48:22,CUS-001949,Bárbara Octavia Tello Diez,Piura,Hogar Item 808,Hogar,1,993.3,App Fpay
SALE-014550,2026-01-07 21:17:01,CUS-001507,Eufemia Capdevila-Lara,Cusco,Tecnología Item 978,Tecnología,1,1012.17,Tarjeta CMR
SALE-014551,2026-04-24 23:30:29,CUS-000718,Nadia Correa Ramírez,Lima,Calzado Item 561,Calzado,2,432.26,App Fpay
SALE-014552,2026-03-11 08:59:22,CUS-007890,Javi Agustí Prats,Arequipa,Hogar Item 96,Hogar,3,2859.87,Tarjeta CMR
SALE-014553,2026-01-26 22:42:13,CUS-001484,Ruperto Chico Clemente,Arequipa,Electrohogar Item 48,Electrohogar,1,1086.6,App Fpay
SALE-014554,2026-01-01 07:49:37,CUS-008863,Soraya Espada-Solana,Trujillo,Moda Item 547,Moda,1,336.34,Débito
SALE-014555,2026-03-13 03:59:42,CUS-007824,Lalo Montalbán-Acedo,Arequipa,Electrohogar Item 724,Electrohogar,4,13635.33,Efectivo
SALE-014556,2026-04-11 13:26:07,CUS-004854,Amador Lumbreras Anaya,Cusco,Tecnología Item 278,Tecnología,3,17595.33,Débito
SALE-014557,2026-03-22 13:21:18,CUS-004521,Hugo Vilaplana,Trujillo,Electrohogar Item 792,Electrohogar,1,2716.9,Débito
SALE-014558,2026-02-28 05:41:35,CUS-004473,Abel Criado-Múñiz,Arequipa,Electrohogar Item 138,Electrohogar,1,566.38,Tarjeta CMR
SALE-014559,2026-05-01 14:59:47,CUS-003075,Cebrián Rovira Carrión,Cusco,Hogar Item 399,Hogar,3,1958.4,Débito
SALE-014560,2026-03-22 15:39:28,CUS-009631,Atilio Pérez,Trujillo,Calzado Item 862,Calzado,1,346.06,Efectivo
SALE-014561,2026-04-16 06:41:56,CUS-006757,Jenny Quesada,Trujillo,Moda Item 395,Moda,1,82.25,Efectivo
SALE-014562,2026-03-07 04:32:44,CUS-000165,Verónica Morillo Ibáñez,Arequipa,Electrohogar Item 716,Electrohogar,1,1851.06,App Fpay
SALE-014563,2026-03-29 21:33:38,CUS-000981,Leopoldo Rico Jove,Piura,Electrohogar Item 533,Electrohogar,1,3004.41,App Fpay
SALE-014564,2026-03-29 22:05:03,CUS-008944,Antonio Damián Díaz Coca,Arequipa,Electrohogar Item 297,Electrohogar,1,3673.33,App Fpay
SALE-014565,2026-01-12 21:06:57,CUS-008916,Soledad Roma Roman,Lima,Hogar Item 98,Hogar,1,905.23,Tarjeta CMR
SALE-014566,2026-04-09 22:18:15,CUS-009765,Ildefonso Cornelio Barco Solís,Trujillo,Electrohogar Item 832,Electrohogar,1,3086.18,Efectivo
SALE-014567,2026-03-24 16:18:20,CUS-001427,Azucena Pascual Robledo,Piura,Tecnología Item 756,Tecnología,1,6040.18,App Fpay
SALE-014568,2026-04-26 14:43:59,CUS-003150,Julie Bermudez Cuervo,Piura,Hogar Item 925,Hogar,1,293.83,App Fpay
SALE-014569,2026-04-04 04:27:54,CUS-007600,Jonatan Monreal Palau,Lima,Hogar Item 497,Hogar,1,428.33,App Fpay
SALE-014570,2026-05-03 07:38:37,CUS-000919,Genoveva Arnal Galiano,Piura,Tecnología Item 505,Tecnología,1,3370.93,Débito
SALE-014571,2026-04-03 11:37:38,CUS-001162,Octavio Correa Toledo,Piura,Electrohogar Item 434,Electrohogar,2,1692.76,App Fpay
SALE-014572,2026-04-16 17:31:58,CUS-001225,Natanael Gual Oller,Arequipa,Hogar Item 594,Hogar,3,509.21,Efectivo
SALE-014573,2026-03-27 09:35:48,CUS-005142,Rosalinda Manuel,Trujillo,Calzado Item 234,Calzado,3,542.59,Débito
SALE-014574,2026-02-01 17:20:45,CUS-005270,Olegario Viña-Guerra,Piura,Tecnología Item 517,Tecnología,1,6578.79,Tarjeta CMR
SALE-014575,2026-02-19 20:35:25,CUS-004413,Abigaíl Andrés,Piura,Hogar Item 484,Hogar,1,79.42,App Fpay
SALE-014576,2026-04-06 05:20:59,CUS-007080,Felisa Sánchez-Carnero,Lima,Moda Item 32,Moda,2,409.92,Efectivo
SALE-014577,2026-04-28 15:58:18,CUS-005249,Ciro Mora Espejo,Piura,Calzado Item 515,Calzado,1,179.11,Débito
SALE-014578,2026-03-07 15:10:08,CUS-005764,Rodolfo Gilberto Pelayo Solís,Lima,Calzado Item 164,Calzado,1,277.9,Efectivo
SALE-014579,2026-02-06 03:48:25,CUS-006815,Isabela Silva Céspedes,Cusco,Electrohogar Item 450,Electrohogar,1,1820.67,Débito
SALE-014580,2026-01-04 08:49:15,CUS-003949,Pacífica Rosselló Parra,Trujillo,Tecnología Item 771,Tecnología,1,4540.4,Tarjeta CMR
SALE-014581,2026-02-05 02:49:25,CUS-009219,Áurea Pujol Valle,Trujillo,Moda Item 506,Moda,1,131.31,Efectivo
SALE-014582,2026-04-09 06:56:09,CUS-000098,Anunciación Escobar-Arellano,Trujillo,Calzado Item 225,Calzado,3,561.93,Tarjeta CMR
SALE-014583,2026-04-19 06:13:09,CUS-004862,Lucio Salom Nogués,Arequipa,Calzado Item 705,Calzado,1,219.85,Efectivo
SALE-014584,2026-03-24 08:07:48,CUS-000875,Trinidad Barbero-Lobato,Cusco,Moda Item 616,Moda,1,239.32,Efectivo
SALE-014585,2026-03-10 23:02:37,CUS-009967,Encarnacion Arcos-Galiano,Arequipa,Moda Item 67,Moda,1,328.99,Débito
SALE-014586,2026-01-09 23:25:37,CUS-003608,Anna Acevedo Andrés,Cusco,Moda Item 326,Moda,1,106.37,Efectivo
SALE-014587,2026-04-08 03:57:45,CUS-000145,Lucio Jenaro Quero Pulido,Piura,Hogar Item 697,Hogar,1,1064.8,Tarjeta CMR
SALE-014588,2026-03-20 01:23:33,CUS-008846,Alexandra Marqués Guzman,Lima,Calzado Item 815,Calzado,1,352.76,App Fpay
SALE-014589,2026-05-02 16:56:17,CUS-009020,Valentina Barroso Sedano,Arequipa,Electrohogar Item 178,Electrohogar,1,2559.97,Tarjeta CMR
SALE-014590,2026-04-12 15:19:48,CUS-005715,Cesar Ruiz,Trujillo,Moda Item 171,Moda,3,608.13,Débito
SALE-014591,2026-03-03 22:52:14,CUS-008501,Emilio de Lastra,Lima,Calzado Item 837,Calzado,1,238.56,Tarjeta CMR
SALE-014592,2026-03-13 03:35:12,CUS-006682,Tristán Almagro,Trujillo,Hogar Item 273,Hogar,1,62.72,Débito
SALE-014593,2026-04-27 04:11:23,CUS-005642,Chelo Cobos-Izquierdo,Cusco,Tecnología Item 939,Tecnología,1,1032.48,App Fpay
SALE-014594,2026-03-03 02:18:08,CUS-002702,Ulises Manzano Salom,Cusco,Tecnología Item 214,Tecnología,1,2100.6,Efectivo
SALE-014595,2026-02-08 04:46:38,CUS-009504,Espiridión Millán Azorin,Lima,Tecnología Item 128,Tecnología,2,8818.0,Débito
SALE-014596,2026-04-07 08:58:05,CUS-002423,Diana de Juan,Cusco,Tecnología Item 971,Tecnología,2,647.41,Efectivo
SALE-014597,2026-03-28 00:01:13,CUS-006821,Georgina Arcos,Piura,Hogar Item 62,Hogar,1,377.62,App Fpay
SALE-014598,2026-01-22 14:31:33,CUS-007675,Curro Arévalo Duque,Arequipa,Calzado Item 598,Calzado,1,440.81,Tarjeta CMR
SALE-014599,2026-03-29 17:28:17,CUS-004297,Armando Falcón Bonilla,Trujillo,Calzado Item 875,Calzado,3,646.2,Tarjeta CMR
SALE-014600,2026-03-28 11:00:17,CUS-005833,Sandalio Gisbert Casas,Piura,Moda Item 256,Moda,1,145.76,Débito
SALE-014601,2026-04-06 18:47:53,CUS-005229,Yaiza Cerro Villalonga,Cusco,Moda Item 816,Moda,1,63.16,Efectivo
SALE-014602,2026-01-05 09:41:06,CUS-008459,Regina Pizarro Múñiz,Lima,Hogar Item 105,Hogar,2,773.12,Tarjeta CMR
SALE-014603,2026-04-25 11:36:26,CUS-000978,María Ángeles del Jordá,Piura,Moda Item 655,Moda,1,306.99,Débito
SALE-014604,2026-02-06 11:20:03,CUS-003175,Lourdes Cáceres Abad,Lima,Tecnología Item 876,Tecnología,1,2968.76,Tarjeta CMR
SALE-014605,2026-02-26 07:42:52,CUS-002259,Marco Simó Arellano,Lima,Moda Item 976,Moda,1,341.32,Efectivo
SALE-014606,2026-05-04 03:48:43,CUS-002838,María Del Carmen Morata Bolaños,Lima,Calzado Item 439,Calzado,1,455.36,Tarjeta CMR
SALE-014607,2026-01-25 10:32:16,CUS-005370,Natalia Bas Anglada,Lima,Moda Item 985,Moda,1,241.18,Tarjeta CMR
SALE-014608,2026-04-27 07:15:09,CUS-006168,Carmen Cañete Saavedra,Arequipa,Hogar Item 952,Hogar,1,393.66,Débito
SALE-014609,2026-02-11 15:06:34,CUS-008175,Aitana de Fuente,Trujillo,Tecnología Item 823,Tecnología,1,4534.62,App Fpay
SALE-014610,2026-05-06 15:04:24,CUS-009653,Pelayo Pazos Villegas,Cusco,Calzado Item 394,Calzado,3,590.76,Tarjeta CMR
SALE-014611,2026-03-10 18:44:18,CUS-003269,Marc de Maestre,Trujillo,Moda Item 428,Moda,1,317.09,App Fpay
SALE-014612,2026-04-24 10:39:19,CUS-007583,Severo Eligio Ortuño Romeu,Cusco,Calzado Item 448,Calzado,3,1465.98,Efectivo
SALE-014613,2026-05-08 03:24:03,CUS-003858,Marciano Rebollo Jáuregui,Lima,Moda Item 15,Moda,1,121.32,Débito
SALE-014614,2026-01-21 17:42:47,CUS-001414,Luciano Valdés Lladó,Trujillo,Hogar Item 411,Hogar,1,353.4,Débito
SALE-014615,2026-03-15 05:04:34,CUS-009805,Inés Santiago,Piura,Electrohogar Item 529,Electrohogar,1,4203.87,Débito
SALE-014616,2026-03-19 01:30:21,CUS-009107,Vidal Acero Barranco,Trujillo,Moda Item 605,Moda,1,30.8,Débito
SALE-014617,2026-02-26 23:08:55,CUS-006679,Dalila Cabrera Gutiérrez,Cusco,Moda Item 395,Moda,2,164.5,App Fpay
SALE-014618,2026-02-04 05:01:50,CUS-001421,Gastón Jose Manuel Guerra Córdoba,Piura,Tecnología Item 82,Tecnología,2,2581.32,App Fpay
SALE-014619,2026-02-13 11:40:32,CUS-001994,Toni Peral,Piura,Tecnología Item 617,Tecnología,1,4175.1,App Fpay
SALE-014620,2026-03-05 03:32:44,CUS-003779,Carlos Sierra Pavón,Arequipa,Tecnología Item 289,Tecnología,2,2693.24,Efectivo
SALE-014621,2026-01-24 05:50:48,CUS-003876,Bruno Calatayud Tapia,Lima,Electrohogar Item 904,Electrohogar,1,1683.09,App Fpay
SALE-014622,2026-01-08 10:53:02,CUS-001050,Áurea Clemente,Lima,Hogar Item 105,Hogar,2,773.12,Débito
SALE-014623,2026-03-05 07:57:05,CUS-005832,Isidora Sevilla,Piura,Tecnología Item 971,Tecnología,1,380.83,Tarjeta CMR
SALE-014624,2026-02-24 02:03:01,CUS-004952,Nazario Flor Esteve,Piura,Moda Item 402,Moda,1,41.02,Tarjeta CMR
SALE-014625,2026-04-29 16:12:30,CUS-007186,Ruy Castell Uriarte,Trujillo,Moda Item 413,Moda,1,270.15,Efectivo
SALE-014626,2026-04-21 09:22:28,CUS-004976,Eusebio de Bou,Trujillo,Moda Item 211,Moda,1,201.52,Efectivo
SALE-014627,2026-02-26 16:12:03,CUS-006755,Teodoro del Casanovas,Arequipa,Calzado Item 715,Calzado,1,85.59,Débito
SALE-014628,2026-02-08 23:36:41,CUS-001923,Febe Lerma Caro,Arequipa,Calzado Item 117,Calzado,1,256.34,Efectivo
SALE-014629,2026-04-25 03:07:43,CUS-009095,Lucía Folch Sebastián,Arequipa,Tecnología Item 53,Tecnología,1,1021.57,App Fpay
SALE-014630,2026-02-15 17:49:43,CUS-008319,Ambrosio Román,Piura,Electrohogar Item 673,Electrohogar,2,4486.9,Tarjeta CMR
SALE-014631,2026-02-08 04:57:10,CUS-001703,Maite Robledo Jurado,Trujillo,Hogar Item 576,Hogar,1,1040.77,App Fpay
SALE-014632,2026-03-17 20:01:05,CUS-009678,Vasco Pujadas,Piura,Moda Item 623,Moda,2,416.26,Débito
SALE-014633,2026-02-02 11:28:38,CUS-008240,Cristina Barranco Bustos,Trujillo,Tecnología Item 177,Tecnología,1,1117.56,Tarjeta CMR
SALE-014634,2026-03-31 09:54:22,CUS-001487,Nadia Garcés-Rosselló,Trujillo,Electrohogar Item 681,Electrohogar,2,7178.38,App Fpay
SALE-014635,2026-04-19 12:54:43,CUS-001479,Román Ríos Alonso,Piura,Moda Item 473,Moda,4,1120.52,Efectivo
SALE-014636,2026-04-08 23:43:03,CUS-002200,Constanza Pera Figuerola,Trujillo,Moda Item 447,Moda,1,111.86,App Fpay
SALE-014637,2026-02-09 16:12:16,CUS-000104,Lisandro del Nuñez,Trujillo,Tecnología Item 531,Tecnología,1,6572.55,Débito
SALE-014638,2026-01-23 22:34:55,CUS-002405,Lupe Osuna Guerra,Piura,Tecnología Item 107,Tecnología,2,3355.53,Débito
SALE-014639,2026-03-26 00:34:22,CUS-008506,Carina Sacristán Godoy,Cusco,Moda Item 626,Moda,1,345.23,Efectivo
SALE-014640,2026-04-19 02:13:38,CUS-001306,Jordi Guardia Valencia,Trujillo,Electrohogar Item 52,Electrohogar,1,2940.53,Débito
