customer_id,product_id,sale_id,date,category,quantity,unit_price,discount,total_amount,payment_method,store_location,month,is_high_value,discount_pct,product_name,base_price,stock,age,city,name
CUS-006874,PROD-0072,SALE-017234,2026-04-13 06:47:17,Tecnología,3,1246.46,0.0,3739.38,Tarjeta CMR,Miraflores,4,SI,0.0,Tecnología Item 72,1246.46,266,67,Lima,Silvestre Cuadrado Benet
CUS-009373,PROD-0374,SALE-017235,2026-01-23 08:56:00,Tecnología,1,2286.76,0.0,2286.76,Efectivo,Miraflores,1,SI,0.0,Tecnología Item 374,2286.76,272,62,Trujillo,Dalila Montenegro Castell
CUS-006414,PROD-0288,SALE-017236,2026-05-01 07:18:28,Hogar,1,830.17,0.0,830.17,App Fpay,Lima Centro,5,NO,0.0,Hogar Item 288,830.17,58,47,Lima,Horacio Torres Aguilera
CUS-009894,PROD-0312,SALE-017237,2026-05-08 11:07:43,Moda,1,34.85,0.0,34.85,Efectivo,Lima Centro,5,NO,0.0,Moda Item 312,34.85,23,53,Piura,Carlos del Nieto
CUS-007436,PROD-0935,SALE-017238,2026-01-24 07:03:09,Moda,1,173.29,0.0,173.29,Efectivo,Lima Centro,1,NO,0.0,Moda Item 935,173.29,91,38,Lima,Magdalena Baena Ribera
CUS-007588,PROD-0456,SALE-017239,2026-03-12 18:34:57,Moda,2,39.93,0.0,79.86,App Fpay,San Isidro,3,NO,0.0,Moda Item 456,39.93,312,36,Arequipa,Susana Calderon Arnau
CUS-009919,PROD-0038,SALE-017240,2026-04-18 04:49:46,Tecnología,1,1968.75,0.15,1673.44,Débito,Miraflores,4,NO,15.0,Tecnología Item 38,1968.75,248,44,Piura,Loida del Ayuso
CUS-001040,PROD-0456,SALE-017241,2026-03-22 04:00:42,Moda,1,39.93,0.0,39.93,Efectivo,Lima Centro,3,NO,0.0,Moda Item 456,39.93,312,67,Trujillo,Rosendo Cuéllar Ferrándiz
CUS-004715,PROD-0479,SALE-017242,2026-04-20 18:04:02,Moda,2,29.72,0.0,59.44,Débito,Online,4,NO,0.0,Moda Item 479,29.72,111,43,Cusco,Dani Zamora Jordá
CUS-004671,PROD-0167,SALE-017243,2026-04-10 16:12:04,Electrohogar,1,1067.57,0.0,1067.57,Tarjeta CMR,Miraflores,4,NO,0.0,Electrohogar Item 167,1067.57,199,27,Arequipa,Ildefonso Rovira
CUS-009028,PROD-0520,SALE-017244,2026-03-07 08:38:24,Hogar,1,73.32,0.0,73.32,Efectivo,Lima Centro,3,NO,0.0,Hogar Item 520,73.32,284,65,Cusco,Cebrián Anaya Nevado
CUS-001832,PROD-0176,SALE-017245,2026-01-16 13:15:44,Electrohogar,1,1218.49,0.0,1218.49,App Fpay,Miraflores,1,NO,0.0,Electrohogar Item 176,1218.49,276,61,Arequipa,Narciso Otero Artigas
CUS-000315,PROD-0569,SALE-017246,2026-04-06 07:39:25,Moda,2,251.79,0.0,503.58,Tarjeta CMR,San Isidro,4,NO,0.0,Moda Item 569,251.79,322,24,Trujillo,Agustín Silva Rocha
CUS-002208,PROD-0689,SALE-017247,2026-02-13 11:07:43,Electrohogar,1,3730.94,0.0,3730.94,Débito,Lima Centro,2,SI,0.0,Electrohogar Item 689,3730.94,108,46,Piura,Apolinar Espejo Hurtado
CUS-000889,PROD-0474,SALE-017248,2026-02-04 13:23:37,Moda,1,161.69,0.0,161.69,Débito,San Isidro,2,NO,0.0,Moda Item 474,161.69,22,23,Cusco,Salud Tormo Morales
CUS-006642,PROD-0731,SALE-017249,2026-04-25 20:45:19,Moda,4,204.34,0.0,817.36,Tarjeta CMR,San Isidro,4,NO,0.0,Moda Item 731,204.34,255,28,Arequipa,Isaías Borrell Barrena
CUS-008553,PROD-0120,SALE-017250,2026-01-28 19:59:52,Moda,1,153.88,0.0,153.88,App Fpay,Miraflores,1,NO,0.0,Moda Item 120,153.88,484,18,Arequipa,Reyna Mosquera Zamorano
CUS-008265,PROD-0901,SALE-017251,2026-05-10 17:20:09,Hogar,1,1069.42,0.0,1069.42,Débito,San Isidro,5,NO,0.0,Hogar Item 901,1069.42,249,65,Trujillo,Soraya Navarrete Coloma
CUS-007346,PROD-0040,SALE-017252,2026-02-06 14:14:12,Calzado,1,500.14,0.0,500.14,App Fpay,San Isidro,2,NO,0.0,Calzado Item 40,500.14,285,38,Trujillo,Felicidad Olga Vazquez Martínez
CUS-002809,PROD-0993,SALE-017253,2026-02-14 01:49:12,Calzado,1,99.33,0.0,99.33,Tarjeta CMR,Online,2,NO,0.0,Calzado Item 993,99.33,48,21,Piura,Concepción Gabaldón Parejo
CUS-001937,PROD-0882,SALE-017254,2026-04-03 16:51:42,Moda,2,199.46,0.0,398.92,App Fpay,Lima Centro,4,NO,0.0,Moda Item 882,199.46,243,62,Cusco,Jose Antonio Daza-Gallego
CUS-001274,PROD-0986,SALE-017255,2026-01-01 03:41:11,Tecnología,1,6715.69,0.0,6715.69,Tarjeta CMR,San Isidro,1,SI,0.0,Tecnología Item 986,6715.69,10,24,Lima,Priscila Castillo Paniagua
CUS-002406,PROD-0465,SALE-017256,2026-04-26 01:32:23,Moda,1,262.69,0.0,262.69,App Fpay,Miraflores,4,NO,0.0,Moda Item 465,262.69,491,45,Piura,Pelayo Alemany Rojas
CUS-001442,PROD-0300,SALE-017257,2026-03-27 06:34:04,Electrohogar,1,4222.92,0.0,4222.92,Efectivo,Lima Centro,3,SI,0.0,Electrohogar Item 300,4222.92,343,62,Piura,Esther Morell Soto
CUS-006029,PROD-0693,SALE-017258,2026-03-30 21:20:50,Electrohogar,1,3804.56,0.15,3233.88,App Fpay,Miraflores,3,SI,15.0,Electrohogar Item 693,3804.56,191,42,Trujillo,Jose Luis del Aramburu
CUS-003893,PROD-0848,SALE-017259,2026-04-06 03:54:23,Calzado,1,593.66,0.0,593.66,Débito,Lima Centro,4,NO,0.0,Calzado Item 848,593.66,56,68,Lima,Fabio Julián Arce Dalmau
CUS-009056,PROD-0338,SALE-017260,2026-03-30 21:12:01,Electrohogar,3,1374.21,0.0,4122.63,App Fpay,Online,3,SI,0.0,Electrohogar Item 338,1374.21,431,33,Piura,Albina Cuadrado Montero
CUS-001470,PROD-0999,SALE-017261,2026-01-06 00:53:58,Calzado,1,389.22,0.0,389.22,Tarjeta CMR,San Isidro,1,NO,0.0,Calzado Item 999,389.22,480,50,Lima,Natividad Campoy Arana
CUS-009667,PROD-0258,SALE-017262,2026-04-13 20:26:07,Hogar,1,239.03,0.0,239.03,Efectivo,Online,4,NO,0.0,Hogar Item 258,239.03,310,28,Trujillo,Macaria Sureda Pavón
CUS-009742,PROD-0946,SALE-017263,2026-01-12 23:16:56,Hogar,1,165.7,0.15,140.84,App Fpay,Online,1,NO,15.0,Hogar Item 946,165.7,414,52,Trujillo,Galo Aguado Aguiló
CUS-000018,PROD-0705,SALE-017264,2026-02-11 14:08:35,Calzado,1,219.85,0.15,186.87,Tarjeta CMR,San Isidro,2,NO,15.0,Calzado Item 705,219.85,461,60,Piura,Victoria Calderon
CUS-009329,PROD-0801,SALE-017265,2026-04-06 08:16:09,Moda,3,329.88,0.0,989.64,Débito,Online,4,NO,0.0,Moda Item 801,329.88,178,34,Arequipa,Benito Rius
CUS-000506,PROD-0830,SALE-017266,2026-04-30 01:42:46,Moda,3,79.61,0.0,238.83,Tarjeta CMR,Miraflores,4,NO,0.0,Moda Item 830,79.61,332,48,Trujillo,Paz Bastida Gordillo
CUS-005693,PROD-0654,SALE-017267,2026-03-22 17:29:50,Tecnología,1,5298.0,0.15,4503.3,Débito,Online,3,SI,15.0,Tecnología Item 654,5298.0,73,37,Trujillo,Emiliano Pomares
CUS-008485,PROD-0543,SALE-017268,2026-03-30 09:57:30,Electrohogar,1,2233.54,0.15,1898.51,Efectivo,Online,3,NO,15.0,Electrohogar Item 543,2233.54,477,25,Lima,Elba Valverde
CUS-009476,PROD-0279,SALE-017269,2026-03-20 21:10:29,Tecnología,1,1727.64,0.0,1727.64,Efectivo,San Isidro,3,NO,0.0,Tecnología Item 279,1727.64,495,21,Lima,Jacinto Viana Bas
CUS-009880,PROD-0197,SALE-017270,2026-01-15 08:10:51,Calzado,1,512.44,0.0,512.44,App Fpay,San Isidro,1,NO,0.0,Calzado Item 197,512.44,302,20,Lima,Emilia Araujo Folch
CUS-009226,PROD-0934,SALE-017271,2026-05-05 04:21:14,Calzado,1,249.88,0.15,212.4,Tarjeta CMR,San Isidro,5,NO,15.0,Calzado Item 934,249.88,186,22,Trujillo,Gastón Reina-Miró
CUS-005471,PROD-0827,SALE-017272,2026-04-22 15:35:50,Electrohogar,1,3079.99,0.0,3079.99,Tarjeta CMR,Lima Centro,4,SI,0.0,Electrohogar Item 827,3079.99,204,23,Piura,Fidel de Chico
CUS-000902,PROD-0167,SALE-017273,2026-04-15 00:54:15,Electrohogar,2,1067.57,0.0,2135.14,Débito,Online,4,SI,0.0,Electrohogar Item 167,1067.57,199,29,Arequipa,Carmelo Amores Álvarez
CUS-000730,PROD-0526,SALE-017274,2026-03-28 10:55:36,Moda,1,339.61,0.0,339.61,App Fpay,Miraflores,3,NO,0.0,Moda Item 526,339.61,420,39,Arequipa,Olga Rosales Barrios
CUS-000224,PROD-0192,SALE-017275,2026-03-07 14:52:46,Tecnología,1,1344.72,0.0,1344.72,Efectivo,San Isidro,3,NO,0.0,Tecnología Item 192,1344.72,221,29,Trujillo,Jonatan Dionisio Montserrat Solís
CUS-009647,PROD-0839,SALE-017276,2026-02-09 22:50:24,Hogar,1,100.69,0.0,100.69,Tarjeta CMR,San Isidro,2,NO,0.0,Hogar Item 839,100.69,5,53,Piura,Elpidio Vila
CUS-009210,PROD-0740,SALE-017277,2026-05-08 20:19:55,Calzado,1,427.92,0.0,427.92,Efectivo,San Isidro,5,NO,0.0,Calzado Item 740,427.92,15,66,Arequipa,Chuy Guzman
CUS-005993,PROD-0108,SALE-017278,2026-01-09 13:41:11,Electrohogar,1,2146.57,0.0,2146.57,Tarjeta CMR,San Isidro,1,SI,0.0,Electrohogar Item 108,2146.57,459,28,Piura,Hilda Andreu Bonilla
CUS-002458,PROD-0940,SALE-017279,2026-04-23 06:46:02,Moda,1,111.15,0.0,111.15,Débito,Miraflores,4,NO,0.0,Moda Item 940,111.15,411,61,Lima,Leocadio Bonilla Gimenez
CUS-006240,PROD-0135,SALE-017280,2026-02-21 10:18:45,Hogar,1,48.67,0.0,48.67,Tarjeta CMR,San Isidro,2,NO,0.0,Hogar Item 135,48.67,367,47,Trujillo,Salvador Bernad Castell
CUS-002484,PROD-0207,SALE-017281,2026-03-27 22:27:48,Moda,1,245.39,0.0,245.39,Débito,Miraflores,3,NO,0.0,Moda Item 207,245.39,172,30,Cusco,Isidora Pérez Ferrer
CUS-005895,PROD-0857,SALE-017282,2026-03-23 23:35:46,Moda,4,292.83,0.0,1171.32,App Fpay,San Isidro,3,NO,0.0,Moda Item 857,292.83,11,70,Trujillo,Paulina Duran Azcona
CUS-000455,PROD-0225,SALE-017283,2026-04-04 01:11:29,Calzado,1,187.31,0.0,187.31,Efectivo,Lima Centro,4,NO,0.0,Calzado Item 225,187.31,344,40,Piura,Ángela Alvarado Quevedo
CUS-006634,PROD-0645,SALE-017284,2026-04-17 00:04:25,Hogar,1,280.05,0.0,280.05,Efectivo,Miraflores,4,NO,0.0,Hogar Item 645,280.05,239,65,Trujillo,Olalla Atienza Bayo
CUS-006432,PROD-0851,SALE-017285,2026-01-19 02:03:50,Electrohogar,1,4175.61,0.0,4175.61,Débito,Miraflores,1,SI,0.0,Electrohogar Item 851,4175.61,74,26,Arequipa,Edelmiro Tena Isern
CUS-009133,PROD-0408,SALE-017286,2026-01-14 07:23:55,Hogar,1,623.9,0.0,623.9,App Fpay,Online,1,NO,0.0,Hogar Item 408,623.9,287,20,Lima,Odalys Losada Montalbán
CUS-005248,PROD-0270,SALE-017287,2026-01-30 02:21:01,Moda,1,314.06,0.15,266.95,Tarjeta CMR,Online,1,NO,15.0,Moda Item 270,314.06,47,28,Cusco,Bernarda Burgos Expósito
CUS-006192,PROD-0316,SALE-017288,2026-01-04 16:47:08,Calzado,1,205.84,0.0,205.84,Tarjeta CMR,San Isidro,1,NO,0.0,Calzado Item 316,205.84,367,47,Cusco,Araceli Lamas Tormo
CUS-003676,PROD-0513,SALE-017289,2026-01-01 21:52:12,Tecnología,4,1361.47,0.0,5445.88,Débito,Online,1,SI,0.0,Tecnología Item 513,1361.47,99,57,Cusco,Ana Vera
CUS-005920,PROD-0203,SALE-017290,2026-03-20 15:21:16,Moda,1,104.21,0.0,104.21,Tarjeta CMR,Online,3,NO,0.0,Moda Item 203,104.21,497,64,Piura,Felicia Sainz Aragón
CUS-004053,PROD-0038,SALE-017291,2026-03-06 16:11:30,Tecnología,1,1968.75,0.0,1968.75,App Fpay,Lima Centro,3,NO,0.0,Tecnología Item 38,1968.75,248,68,Arequipa,Bernabé Aragonés Rodriguez
CUS-003603,PROD-0287,SALE-017292,2026-01-12 06:26:37,Electrohogar,1,1915.74,0.0,1915.74,Tarjeta CMR,Lima Centro,1,NO,0.0,Electrohogar Item 287,1915.74,347,55,Trujillo,Felix Benito
CUS-008562,PROD-0851,SALE-017293,2026-03-15 13:41:46,Electrohogar,1,4175.61,0.15,3549.27,Efectivo,Miraflores,3,SI,15.0,Electrohogar Item 851,4175.61,74,41,Trujillo,Leonel Osuna-Vall
CUS-009035,PROD-0072,SALE-017294,2026-04-17 11:09:19,Tecnología,1,1246.46,0.15,1059.49,App Fpay,San Isidro,4,NO,15.0,Tecnología Item 72,1246.46,266,25,Piura,Clara Sarita Ferrández Miró
CUS-005259,PROD-0115,SALE-017295,2026-05-03 04:31:25,Hogar,2,60.04,0.0,120.08,Efectivo,Online,5,NO,0.0,Hogar Item 115,60.04,206,48,Cusco,Inés del Cánovas
CUS-002574,PROD-0603,SALE-017296,2026-02-19 18:55:26,Tecnología,1,393.41,0.0,393.41,App Fpay,Online,2,NO,0.0,Tecnología Item 603,393.41,261,26,Cusco,Urbano Carrera Paz
CUS-004323,PROD-0787,SALE-017297,2026-03-22 06:49:37,Moda,1,257.64,0.0,257.64,Débito,San Isidro,3,NO,0.0,Moda Item 787,257.64,165,27,Lima,Carolina Yuste-Castilla
CUS-009815,PROD-0391,SALE-017298,2026-02-08 18:05:03,Moda,1,291.6,0.15,247.86,Tarjeta CMR,Miraflores,2,NO,15.0,Moda Item 391,291.6,52,22,Cusco,Laura Flores Mendoza
CUS-007834,PROD-0219,SALE-017299,2026-02-06 21:13:29,Moda,2,133.84,0.0,267.68,Débito,Miraflores,2,NO,0.0,Moda Item 219,133.84,399,27,Arequipa,Nicolás Molins Dueñas
CUS-001579,PROD-0355,SALE-017300,2026-01-28 16:20:23,Electrohogar,3,2264.53,0.0,6793.59,Débito,Online,1,SI,0.0,Electrohogar Item 355,2264.53,318,33,Trujillo,Jose Ramón Quintana Barrera
CUS-008097,PROD-0966,SALE-017301,2026-04-21 20:12:37,Moda,1,105.54,0.0,105.54,Efectivo,Miraflores,4,NO,0.0,Moda Item 966,105.54,412,56,Trujillo,Cristóbal Mauricio Costa Fernandez
CUS-003567,PROD-0981,SALE-017302,2026-01-05 15:43:58,Tecnología,1,1343.02,0.15,1141.57,App Fpay,Online,1,NO,15.0,Tecnología Item 981,1343.02,486,35,Arequipa,Azahara de Peiró
CUS-006730,PROD-0558,SALE-017303,2026-04-13 16:49:33,Electrohogar,1,2086.17,0.0,2086.17,Efectivo,Online,4,SI,0.0,Electrohogar Item 558,2086.17,434,55,Trujillo,Aitana Beltran Casals
CUS-003991,PROD-0437,SALE-017304,2026-04-20 09:28:15,Calzado,3,471.87,0.15,1203.27,App Fpay,Lima Centro,4,NO,15.0,Calzado Item 437,471.87,67,58,Arequipa,Ariel Carreras Aroca
CUS-002157,PROD-0213,SALE-017305,2026-05-02 02:12:55,Moda,1,208.41,0.15,177.15,Tarjeta CMR,Lima Centro,5,NO,15.0,Moda Item 213,208.41,129,60,Lima,Amor Sáez Ribes
CUS-003398,PROD-0342,SALE-017306,2026-03-03 22:29:21,Electrohogar,2,4327.88,0.15,7357.4,App Fpay,Online,3,SI,15.0,Electrohogar Item 342,4327.88,461,55,Lima,Ruth Villaverde Solera
CUS-004187,PROD-0625,SALE-017307,2026-03-15 04:42:42,Hogar,1,724.88,0.0,724.88,Débito,Lima Centro,3,NO,0.0,Hogar Item 625,724.88,468,25,Lima,Araceli Donaire Manzano
CUS-005294,PROD-0580,SALE-017308,2026-02-05 03:55:15,Moda,1,321.23,0.15,273.05,Efectivo,San Isidro,2,NO,15.0,Moda Item 580,321.23,289,45,Piura,Berta Inés Luís Prats
CUS-003015,PROD-0755,SALE-017309,2026-04-09 06:50:54,Electrohogar,3,3295.1,0.0,9885.3,App Fpay,San Isidro,4,SI,0.0,Electrohogar Item 755,3295.1,427,55,Lima,Gema Carrión Cases
CUS-005334,PROD-0377,SALE-017310,2026-04-28 16:25:50,Electrohogar,1,1470.61,0.0,1470.61,Efectivo,San Isidro,4,NO,0.0,Electrohogar Item 377,1470.61,241,61,Lima,Isidora Ferrández Álamo
CUS-004478,PROD-0092,SALE-017311,2026-02-15 21:37:12,Electrohogar,4,4014.48,0.15,13649.23,App Fpay,Miraflores,2,SI,15.0,Electrohogar Item 92,4014.48,330,61,Arequipa,Olimpia Mar Segura Santos
CUS-003158,PROD-0720,SALE-017312,2026-02-06 17:17:16,Calzado,1,321.61,0.0,321.61,Tarjeta CMR,Miraflores,2,NO,0.0,Calzado Item 720,321.61,5,25,Piura,Toño Merino Torrens
CUS-006672,PROD-0709,SALE-017313,2026-04-07 22:52:56,Calzado,1,290.04,0.0,290.04,Tarjeta CMR,San Isidro,4,NO,0.0,Calzado Item 709,290.04,20,65,Cusco,María Luisa Vilma Tena Estrada
CUS-000019,PROD-0155,SALE-017314,2026-05-09 09:13:52,Calzado,1,159.97,0.0,159.97,Tarjeta CMR,Lima Centro,5,NO,0.0,Calzado Item 155,159.97,457,31,Arequipa,Inés José Cisneros Toledo
CUS-008697,PROD-0132,SALE-017315,2026-01-23 23:54:53,Tecnología,1,2620.61,0.15,2227.52,App Fpay,San Isidro,1,SI,15.0,Tecnología Item 132,2620.61,196,50,Trujillo,Maximino Casals
CUS-008864,PROD-0694,SALE-017316,2026-04-21 08:09:15,Tecnología,1,5178.26,0.0,5178.26,Tarjeta CMR,San Isidro,4,SI,0.0,Tecnología Item 694,5178.26,463,28,Trujillo,Irene Morán
CUS-002186,PROD-0462,SALE-017317,2026-02-07 16:30:04,Moda,1,64.41,0.15,54.75,Tarjeta CMR,San Isidro,2,NO,15.0,Moda Item 462,64.41,310,52,Lima,Desiderio Cobo Villegas
CUS-000670,PROD-0417,SALE-017318,2026-05-11 13:37:30,Tecnología,2,4002.65,0.0,8005.3,Efectivo,Online,5,SI,0.0,Tecnología Item 417,4002.65,193,62,Piura,Aníbal Pons Escolano
CUS-005537,PROD-0132,SALE-017319,2026-03-23 20:31:03,Tecnología,1,2620.61,0.0,2620.61,Efectivo,Miraflores,3,SI,0.0,Tecnología Item 132,2620.61,196,40,Trujillo,Luis Miguel Salazar Gárate
CUS-000548,PROD-0335,SALE-017320,2026-01-11 02:31:20,Tecnología,2,1537.17,0.0,3074.34,App Fpay,Online,1,SI,0.0,Tecnología Item 335,1537.17,134,35,Lima,Elena Rodríguez Plaza
CUS-000484,PROD-0895,SALE-017321,2026-02-23 01:57:32,Calzado,4,178.32,0.0,713.28,Efectivo,San Isidro,2,NO,0.0,Calzado Item 895,178.32,207,67,Cusco,Lalo Quiroga
CUS-007235,PROD-0808,SALE-017322,2026-01-30 16:51:39,Hogar,4,993.3,0.0,3973.2,Efectivo,San Isidro,1,SI,0.0,Hogar Item 808,993.3,377,20,Piura,Augusto Carreño Ferrer
CUS-008295,PROD-0315,SALE-017323,2026-04-26 14:26:54,Moda,1,259.23,0.15,220.35,Débito,Online,4,NO,15.0,Moda Item 315,259.23,157,66,Piura,Herminio de Pozuelo
CUS-008306,PROD-0573,SALE-017324,2026-01-17 09:10:01,Hogar,2,620.64,0.0,1241.28,Débito,San Isidro,1,NO,0.0,Hogar Item 573,620.64,381,31,Piura,Tomás Cánovas Marqués
CUS-005579,PROD-0579,SALE-017325,2026-04-30 06:31:59,Hogar,1,812.97,0.0,812.97,Tarjeta CMR,Online,4,NO,0.0,Hogar Item 579,812.97,6,28,Piura,Osvaldo Garay Gras
CUS-004362,PROD-0413,SALE-017326,2026-05-09 06:24:24,Moda,1,270.15,0.0,270.15,App Fpay,Lima Centro,5,NO,0.0,Moda Item 413,270.15,269,47,Piura,Azahara Camacho-Quesada
CUS-005971,PROD-0171,SALE-017327,2026-04-19 12:12:37,Moda,1,202.71,0.0,202.71,Efectivo,Online,4,NO,0.0,Moda Item 171,202.71,182,30,Trujillo,Calista Georgina Hidalgo Fábregas
CUS-004705,PROD-0625,SALE-017328,2026-01-18 01:50:43,Hogar,2,724.88,0.0,1449.76,Efectivo,San Isidro,1,NO,0.0,Hogar Item 625,724.88,468,24,Piura,Flavio Tirado-Bravo
CUS-002038,PROD-0579,SALE-017329,2026-04-02 13:00:01,Hogar,1,812.97,0.0,812.97,Tarjeta CMR,Lima Centro,4,NO,0.0,Hogar Item 579,812.97,6,40,Trujillo,Amado Barroso-Cámara
CUS-009816,PROD-0018,SALE-017330,2026-04-13 20:53:18,Electrohogar,1,2095.09,0.0,2095.09,Débito,Lima Centro,4,SI,0.0,Electrohogar Item 18,2095.09,299,54,Trujillo,Hilario Hurtado-Montes
CUS-004941,PROD-0841,SALE-017331,2026-04-26 11:30:27,Moda,3,53.09,0.0,159.27,Débito,Miraflores,4,NO,0.0,Moda Item 841,53.09,220,50,Piura,Elisabet Bastida Carrasco
CUS-004461,PROD-0484,SALE-017332,2026-03-26 17:14:42,Hogar,1,79.42,0.0,79.42,Tarjeta CMR,Lima Centro,3,NO,0.0,Hogar Item 484,79.42,64,54,Piura,Sancho Crespi Maestre
CUS-001551,PROD-0497,SALE-017333,2026-01-04 08:10:28,Hogar,1,503.92,0.0,503.92,Tarjeta CMR,Online,1,NO,0.0,Hogar Item 497,503.92,244,49,Cusco,Jonatan Vidal Solsona
CUS-000640,PROD-0580,SALE-017334,2026-03-09 16:11:57,Moda,1,321.23,0.0,321.23,Efectivo,Online,3,NO,0.0,Moda Item 580,321.23,289,49,Lima,Rodolfo Morillo
CUS-009956,PROD-0368,SALE-017335,2026-01-14 09:49:42,Hogar,1,416.25,0.0,416.25,App Fpay,Miraflores,1,NO,0.0,Hogar Item 368,416.25,482,69,Trujillo,Horacio Ferrándiz García
CUS-001529,PROD-0090,SALE-017336,2026-01-23 11:42:55,Moda,1,290.98,0.0,290.98,Tarjeta CMR,Lima Centro,1,NO,0.0,Moda Item 90,290.98,434,68,Piura,Román Márquez Llamas
CUS-002912,PROD-0134,SALE-017337,2026-04-20 03:14:31,Tecnología,2,5469.37,0.0,10938.74,App Fpay,San Isidro,4,SI,0.0,Tecnología Item 134,5469.37,93,28,Arequipa,Sancho Elorza Cuéllar
CUS-001869,PROD-0938,SALE-017338,2026-04-04 02:22:34,Tecnología,1,527.56,0.0,527.56,Débito,Online,4,NO,0.0,Tecnología Item 938,527.56,386,32,Trujillo,Ángeles Jordán Colom
CUS-000147,PROD-0853,SALE-017339,2026-01-26 01:06:48,Moda,1,53.94,0.15,45.85,Tarjeta CMR,Online,1,NO,15.0,Moda Item 853,53.94,443,50,Cusco,Arcelia Uría Villanueva
CUS-004849,PROD-0949,SALE-017340,2026-01-12 23:13:25,Tecnología,4,5599.76,0.0,22399.04,Débito,San Isidro,1,SI,0.0,Tecnología Item 949,5599.76,145,27,Arequipa,Iris Verdú Iglesia
CUS-004424,PROD-0762,SALE-017341,2026-04-14 04:55:31,Tecnología,1,1671.91,0.15,1421.12,Débito,Lima Centro,4,NO,15.0,Tecnología Item 762,1671.91,37,49,Trujillo,Ruy Nuñez Mascaró
CUS-006977,PROD-0470,SALE-017342,2026-04-14 21:15:18,Calzado,3,383.86,0.0,1151.58,Efectivo,Online,4,NO,0.0,Calzado Item 470,383.86,291,28,Cusco,Camila Collado Barberá
CUS-000205,PROD-0594,SALE-017343,2026-02-17 05:03:31,Hogar,1,199.69,0.0,199.69,Tarjeta CMR,Miraflores,2,NO,0.0,Hogar Item 594,199.69,102,34,Arequipa,Miguel Ángel Rosselló
CUS-006873,PROD-0081,SALE-017344,2026-01-24 14:22:54,Tecnología,1,5540.78,0.15,4709.66,Efectivo,San Isidro,1,SI,15.0,Tecnología Item 81,5540.78,264,18,Cusco,Che Carrasco
CUS-000561,PROD-0308,SALE-017345,2026-03-09 04:09:10,Hogar,2,1151.92,0.0,2303.84,App Fpay,Online,3,SI,0.0,Hogar Item 308,1151.92,314,69,Arequipa,Valentín Llano Torrijos
CUS-008756,PROD-0290,SALE-017346,2026-01-21 05:29:05,Tecnología,1,6316.47,0.15,5369.0,App Fpay,Miraflores,1,SI,15.0,Tecnología Item 290,6316.47,494,45,Trujillo,Manola del Zapata
CUS-009400,PROD-0304,SALE-017347,2026-04-04 06:17:49,Hogar,3,1136.49,0.0,3409.47,App Fpay,Lima Centro,4,SI,0.0,Hogar Item 304,1136.49,416,55,Arequipa,Raquel Torre Falcón
CUS-004453,PROD-0775,SALE-017348,2026-03-27 11:22:40,Moda,3,188.17,0.0,564.51,Débito,Online,3,NO,0.0,Moda Item 775,188.17,256,25,Lima,Vicente Montaña Rivas
CUS-001800,PROD-0365,SALE-017349,2026-04-29 12:47:19,Electrohogar,1,1054.75,0.0,1054.75,App Fpay,Online,4,NO,0.0,Electrohogar Item 365,1054.75,416,69,Lima,Maximino Manzanares Ricart
CUS-006880,PROD-0820,SALE-017350,2026-05-07 04:43:46,Electrohogar,1,3430.79,0.0,3430.79,Débito,Lima Centro,5,SI,0.0,Electrohogar Item 820,3430.79,189,51,Piura,Tiburcio Ricart Castellanos
CUS-001809,PROD-0170,SALE-017351,2026-05-02 22:16:43,Tecnología,3,1303.03,0.0,3909.09,App Fpay,Online,5,SI,0.0,Tecnología Item 170,1303.03,149,54,Piura,Gabino Busquets-Guijarro
CUS-001195,PROD-0699,SALE-017352,2026-02-19 04:49:10,Hogar,1,564.89,0.0,564.89,Débito,San Isidro,2,NO,0.0,Hogar Item 699,564.89,202,40,Cusco,Vanesa Espinosa
CUS-004294,PROD-0222,SALE-017353,2026-04-09 00:19:16,Electrohogar,1,2723.06,0.0,2723.06,Efectivo,Miraflores,4,SI,0.0,Electrohogar Item 222,2723.06,96,29,Lima,Lilia Ayala Uriarte
CUS-004725,PROD-0951,SALE-017354,2026-01-23 00:06:43,Moda,2,54.6,0.0,109.2,Efectivo,Lima Centro,1,NO,0.0,Moda Item 951,54.6,491,28,Trujillo,Modesta de Román
CUS-007953,PROD-0689,SALE-017355,2026-03-05 18:45:19,Electrohogar,1,3730.94,0.0,3730.94,Tarjeta CMR,Online,3,SI,0.0,Electrohogar Item 689,3730.94,108,66,Cusco,Íngrid Consuelo Amorós Pino
CUS-008860,PROD-0038,SALE-017356,2026-03-10 05:17:55,Tecnología,2,1968.75,0.15,3346.88,Efectivo,San Isidro,3,SI,15.0,Tecnología Item 38,1968.75,248,24,Piura,Bautista Modesto Nevado Falcón
CUS-000292,PROD-0287,SALE-017357,2026-01-23 16:40:44,Electrohogar,1,1915.74,0.15,1628.38,Efectivo,Lima Centro,1,NO,15.0,Electrohogar Item 287,1915.74,347,43,Cusco,Mercedes Valdés Barranco
CUS-008382,PROD-0623,SALE-017358,2026-01-29 04:45:25,Moda,2,208.13,0.0,416.26,Efectivo,San Isidro,1,NO,0.0,Moda Item 623,208.13,61,57,Lima,Ricarda Lucena Muñoz
